,Start,End
1571,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1572,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1573,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1574,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1575,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1576,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1577,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1578,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1579,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1580,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1581,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1582,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1583,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1584,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1585,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1586,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1587,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1588,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1589,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1590,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1591,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1592,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1593,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1594,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1595,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1596,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1597,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1598,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1599,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1600,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1601,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1602,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1603,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1604,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1605,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1606,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1607,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1608,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1609,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1610,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1611,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1612,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1613,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1614,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1615,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1616,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1617,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1618,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1619,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1620,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1621,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1622,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1623,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1624,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1625,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1626,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1627,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1628,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1629,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1630,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1631,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1632,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1633,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1634,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1635,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1636,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1637,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1638,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1639,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1640,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1641,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1642,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1643,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1644,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1645,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1646,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1647,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1648,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1649,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1650,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1651,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1652,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1653,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1654,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1655,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1656,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1657,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1658,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1659,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1660,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1661,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1662,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1663,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1664,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1665,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1666,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1667,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1668,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1669,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1670,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1671,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1672,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1673,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1674,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1675,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1676,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1677,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1678,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1679,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1680,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1681,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1682,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1683,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1684,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1685,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1686,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1687,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1688,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1689,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1690,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1691,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1692,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1693,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1694,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1695,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1696,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1697,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1698,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1699,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1700,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1701,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1702,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1703,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1704,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1705,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1706,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1707,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1708,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1709,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1710,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1711,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1712,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1713,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1714,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1715,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1716,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1717,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1718,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1719,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1720,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1721,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1722,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1723,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1724,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1725,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1726,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1727,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1728,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1729,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1730,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1731,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1732,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1733,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1734,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1735,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1736,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1737,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1738,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1739,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1740,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1741,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1742,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1743,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1744,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1745,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1746,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1747,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1748,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1749,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1750,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1751,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1752,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1753,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1754,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1755,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1756,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1757,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1758,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1759,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1760,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1761,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1762,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1763,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1764,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1765,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1766,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1767,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1768,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1769,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1770,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1771,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1772,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1773,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1774,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1775,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1776,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1777,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1778,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1779,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1780,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1781,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1782,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1783,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1784,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1785,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1786,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1787,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1788,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1789,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1790,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1791,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1792,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1793,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1794,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1795,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1796,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1797,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1798,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1799,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1800,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1801,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1802,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1803,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1804,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1805,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1806,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1807,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1808,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1809,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1810,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1811,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1812,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1813,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1814,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1815,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1816,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1817,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1818,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1819,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1820,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1821,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1822,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1823,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1824,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1825,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1826,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1827,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1828,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1829,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1830,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1831,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1832,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1833,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1834,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1835,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1836,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1837,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1838,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1839,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1840,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1841,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1842,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1843,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1844,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1845,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1846,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1847,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1848,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1849,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1850,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1851,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1852,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1853,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1854,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1855,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1856,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1857,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1858,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1859,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1860,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1861,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1862,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1863,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1864,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1865,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1866,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1867,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1868,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1869,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1870,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1871,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1872,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1873,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1874,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1875,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1876,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1877,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1878,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1879,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1880,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1881,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1882,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1883,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1884,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1885,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1886,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1887,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1888,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1889,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1890,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1891,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1892,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1893,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1894,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1895,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1896,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1897,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1898,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1899,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1900,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1901,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1902,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1903,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1904,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1905,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1906,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1907,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1908,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1909,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1910,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1911,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1912,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1913,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1914,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1915,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1916,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1917,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1918,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1919,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1920,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1921,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1922,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1923,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1924,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1925,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1926,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1927,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1928,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1929,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1930,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1931,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1932,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1933,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1934,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1935,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1936,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1937,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1938,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1939,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1940,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1941,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1942,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1943,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1944,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1945,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1946,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1947,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1948,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1949,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1950,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1951,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1952,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1953,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1954,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1955,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1956,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1957,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1958,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1959,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1960,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1961,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1962,2021-10-02 16:09:20.796937,2021-10-02 16:09:20.796937
1963,2021-10-02 16:09:20.936543,2021-10-02 16:09:20.936543
1964,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1965,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1966,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1967,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1968,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1969,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
